,strat_id,init_cash,buy_prop,sell_prop,macd.fractional,macd.commission,macd.stop_loss,macd.stop_trail,macd.take_profit,execution_type,macd.channel,macd.symbol,macd.allow_short,macd.short_max,macd.add_cash_amount,macd.add_cash_freq,macd.invest_div,macd.fast_period,macd.slow_period,macd.signal_period,macd.sma_period,macd.dir_period,rsi.fractional,rsi.commission,rsi.stop_loss,rsi.stop_trail,rsi.take_profit,rsi.channel,rsi.symbol,rsi.allow_short,rsi.short_max,rsi.add_cash_amount,rsi.add_cash_freq,rsi.invest_div,rsi.rsi_period,rsi.rsi_upper,rsi.rsi_lower,rtot,ravg,rnorm,rnorm100,len,drawdown,moneydown,max,maxdrawdown,maxdrawdownperiod,sharperatio,pnl,final_value,total,win_rate,won,lost,won_avg,won_avg_prcnt,lost_avg,lost_avg_prcnt,won_max,won_max_prcnt,lost_max,lost_max_prcnt
158,139,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,13,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.08209365431681888,-4.869137266715236e-05,-0.012195253645661366,-1.2195253645661366,1590,18.176532155648207,204635.193359375,"AutoOrderedDict([('len', 1590), ('drawdown', 33.45018123303807), ('moneydown', 376589.123046875)])",33.45018123303807,1590,-0.1346367584780068,-78814.32,921185.681640625,1,,,,,,,,,,,
159,110,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.08264132170813046,-4.9016205046340726e-05,-0.012276109819678416,-1.2276109819678416,1569,20.022889061591584,230499.697265625,"AutoOrderedDict([('len', 1569), ('drawdown', 31.535315823307197), ('moneydown', 363028.568359375)])",31.535315823307197,1569,-0.1760240407660564,-79318.68,920681.31640625,1,,,,,,,,,,,
160,171,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.08269422635473017,-4.904758384029073e-05,-0.01228392017207459,-1.228392017207459,1590,18.225658289112822,205188.265625,"AutoOrderedDict([('len', 1590), ('drawdown', 34.1443205760308), ('moneydown', 384403.888671875)])",34.1443205760308,1590,-0.12857524783823318,-79367.39,920632.609375,1,,,,,,,,,,,
161,43,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,13,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.0830761613673671,-4.927411706249532e-05,-0.01234030369025308,-1.234030369025308,1590,18.77983044944706,212788.55078125,"AutoOrderedDict([('len', 1590), ('drawdown', 33.124448903095335), ('moneydown', 375323.0625)])",33.124448903095335,1590,-0.16748347601224137,-79718.95,920281.0546875,1,,,,,,,,,,,
162,67,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,9,10,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.08448306237805835,-5.010857792292903e-05,-0.01254797102163465,-1.254797102163465,1590,20.16540820369153,232126.8515625,"AutoOrderedDict([('len', 1590), ('drawdown', 36.184681176856856), ('moneydown', 416526.95703125)])",36.184681176856856,1590,-0.13240417138240185,-81012.78,918987.220703125,2,0.5,1.0,0.0,270306.03125,27.030603125000003,0.0,0.0,270306.03125,27.030603125000003,0.0,0.0
163,100,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.08529953904335065,-5.059284640768129e-05,-0.012668468027274815,-1.2668468027274815,1590,19.94526538095539,228774.533203125,"AutoOrderedDict([('len', 1590), ('drawdown', 39.25464301552401), ('moneydown', 450255.359375)])",39.25464301552401,1590,-0.08999740635493354,-81762.8,918237.1953125,1,,,,,,,,,,,
164,68,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.08559927929857725,-5.0770628290971086e-05,-0.012712700510551659,-1.2712700510551658,1590,19.96925741167387,229049.724609375,"AutoOrderedDict([('len', 1590), ('drawdown', 38.79816473855156), ('moneydown', 445019.5)])",38.79816473855156,1590,-0.09016585847815096,-82038.0,917962.00390625,1,,,,,,,,,,,
165,97,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,9,10,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.08619004534073962,-5.112102333377202e-05,-0.012799873686860346,-1.2799873686860346,1590,20.016522893928492,229591.865234375,"AutoOrderedDict([('len', 1590), ('drawdown', 34.58956566324207), ('moneydown', 396746.375)])",34.58956566324207,1590,-0.12737932851588146,-82580.14,917419.86328125,1,,,,,,,,,,,
166,173,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.08872051713561982,-5.262189628447202e-05,-0.013173181901657529,-1.317318190165753,1569,18.952007346749138,213984.404296875,"AutoOrderedDict([('len', 1569), ('drawdown', 33.00815797486115), ('moneydown', 372690.390625)])",33.00815797486115,1569,-0.10555697847872174,-84898.71,915101.29296875,1,,,,,,,,,,,
167,88,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.08912123612107253,-5.2859570653067934e-05,-0.013232285078786831,-1.3232285078786832,425,20.439561733604993,235000.9140625,"AutoOrderedDict([('len', 1125), ('drawdown', 34.48095429469841), ('moneydown', 384737.361328125)])",34.48095429469841,1125,-0.09341276687759595,-85265.33,914734.66796875,1,,,,,,,,,,,
168,95,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.0929811271621214,-5.514894849473393e-05,-0.013801410095919385,-1.3801410095919386,1569,19.296586656587806,217875.0,"AutoOrderedDict([('len', 1569), ('drawdown', 32.75455953171956), ('moneydown', 369827.046875)])",32.75455953171956,1569,-0.11997361767574505,-88789.3,911210.697265625,1,,,,,,,,,,,
169,203,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,10,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.09345373219502581,-5.542925990215054e-05,-0.013871071199624893,-1.3871071199624894,1590,19.100793343346027,215040.71875,"AutoOrderedDict([('len', 1590), ('drawdown', 33.48290041449756), ('moneydown', 376957.482421875)])",33.48290041449756,1590,-0.13416000587215535,-89219.84,910780.15625,1,,,,,,,,,,,
170,205,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,10,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.09449371691181895,-5.604609543998751e-05,-0.01402434568740687,-1.402434568740687,1569,19.4185655371179,219252.24609375,"AutoOrderedDict([('len', 1569), ('drawdown', 31.672810721746224), ('moneydown', 357613.17578125)])",31.672810721746224,1569,-0.10557197120159174,-90166.55,909833.451171875,1,,,,,,,,,,,
171,78,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.09557372566229641,-5.668667002508684e-05,-0.014183493760149928,-1.4183493760149928,1569,19.56075441233302,221009.259765625,"AutoOrderedDict([('len', 1569), ('drawdown', 30.897516994257835), ('moneydown', 349098.875)])",30.897516994257835,1569,-0.17357074468949554,-91148.65,908851.353515625,1,,,,,,,,,,,
172,189,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.09681535889323689,-5.7423107291362334e-05,-0.014366426772322229,-1.436642677232223,1569,17.620496609879037,194156.796875,"AutoOrderedDict([('len', 1569), ('drawdown', 33.07528486991946), ('moneydown', 364450.078125)])",33.07528486991946,1569,-0.09905002244734619,-92276.41,907723.59375,1,,,,,,,,,,,
173,6,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,10,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.09731150083851932,-5.771737890778133e-05,-0.01443951514646887,-1.443951514646887,1590,20.40705304981721,232618.291015625,"AutoOrderedDict([('len', 1590), ('drawdown', 39.935439107100706), ('moneydown', 455220.73046875)])",39.935439107100706,1590,-0.12183864369142709,-92726.65,907273.345703125,1,,,,,,,,,,,
174,26,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,10,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.09922253187175617,-5.885084927150425e-05,-0.01472098505330461,-1.472098505330461,1590,19.566141120973175,220279.701171875,"AutoOrderedDict([('len', 1590), ('drawdown', 33.45018123303807), ('moneydown', 376589.123046875)])",33.45018123303807,1590,-0.15377466273545737,-94458.83,905541.173828125,1,,,,,,,,,,,
175,265,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,16,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.09987986096612209,-5.924072417919459e-05,-0.01481778246050824,-1.481778246050824,1590,17.658811408402485,194073.869140625,"AutoOrderedDict([('len', 1590), ('drawdown', 34.40149128598661), ('moneydown', 378079.26953125)])",34.40149128598661,1590,-0.10512803965960377,-95053.87,904946.130859375,1,,,,,,,,,,,
176,35,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,13,9,10,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.10021591809004995,-5.944004631675561e-05,-0.014867266111359008,-1.4867266111359008,1590,21.27610824492691,244490.740234375,"AutoOrderedDict([('len', 1590), ('drawdown', 36.20971430973667), ('moneydown', 416097.70703125)])",36.20971430973667,1590,-0.1523639542386908,-95357.93,904642.068359375,1,,,,,,,,,,,
177,235,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,13,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.10066779804116814,-5.970806526759676e-05,-0.014933800493369412,-1.4933800493369411,1590,19.68230549164848,221587.50390625,"AutoOrderedDict([('len', 1590), ('drawdown', 34.1443205760308), ('moneydown', 384403.888671875)])",34.1443205760308,1590,-0.15159970691006644,-95766.63,904233.37109375,1,,,,,,,,,,,
178,230,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,13,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.10116042262909931,-6.000025066969117e-05,-0.015006328958000359,-1.500632895800036,1590,19.721862218701087,222032.841796875,"AutoOrderedDict([('len', 1590), ('drawdown', 41.09553878159125), ('moneydown', 462662.154296875)])",41.09553878159125,1590,-0.08582781638918412,-96211.97,903788.033203125,1,,,,,,,,,,,
179,58,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,13,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.10266042287196205,-6.0889930529040357e-05,-0.015227139120070387,-1.5227139120070388,1590,19.842189177074907,223387.5078125,"AutoOrderedDict([('len', 1590), ('drawdown', 34.62976497454579), ('moneydown', 389869.123046875)])",34.62976497454579,1590,-0.13891764003418058,-97566.63,902433.3671875,1,,,,,,,,,,,
180,262,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,16,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.10291570932475723,-6.104134598146929e-05,-0.015264714079921712,-1.5264714079921713,1590,17.90840771067633,196816.982421875,"AutoOrderedDict([('len', 1590), ('drawdown', 39.86646803800204), ('moneydown', 438140.45703125)])",39.86646803800204,1590,-0.07191071996417865,-97796.98,902203.017578125,1,,,,,,,,,,,
181,62,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,13,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.10445211761240322,-6.195262017343014e-05,-0.015490823807582155,-1.5490823807582155,1569,20.2170453607671,228267.76757812488,"AutoOrderedDict([('len', 1569), ('drawdown', 32.75455953171956), ('moneydown', 369827.046875)])",32.75455953171956,1569,-0.13691050413789949,-99182.07,900817.9296875001,1,,,,,,,,,,,
182,143,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,13,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.10530086031918581,-6.245602628658708e-05,-0.015615709086359165,-1.5615709086359164,1569,20.28473183337949,229032.005859375,"AutoOrderedDict([('len', 1569), ('drawdown', 31.727335445676918), ('moneydown', 358228.806640625)])",31.727335445676918,1569,-0.15766655832050766,-99946.31,900053.69140625,1,,,,,,,,,,,
183,221,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,10,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.10578668501411544,-6.274417853743502e-05,-0.015687186933548217,-1.5687186933548216,1569,18.356244747526404,202263.861328125,"AutoOrderedDict([('len', 1569), ('drawdown', 33.07528486991946), ('moneydown', 364450.078125)])",33.07528486991946,1569,-0.12296647824016149,-100383.47,899616.529296875,1,,,,,,,,,,,
184,20,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,10,18,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.10685342636966784,-6.337688396777452e-05,-0.015844114998390613,-1.5844114998390613,1590,20.177587503651502,227163.4921875,"AutoOrderedDict([('len', 1590), ('drawdown', 39.05092597989889), ('moneydown', 439643.4765625)])",39.05092597989889,1590,-0.10053249638783512,-101342.62,898657.3828125,1,,,,,,,,,,,
185,38,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,13,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.10692873034102357,-6.342154824497247e-05,-0.01585519200208839,-1.585519200208839,1590,21.80279719014609,250543.095703125,"AutoOrderedDict([('len', 1590), ('drawdown', 38.72655072346182), ('moneydown', 445019.5)])",38.72655072346182,1590,-0.14386934242992838,-101410.29,898589.712890625,1,,,,,,,,,,,
186,215,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,10,18,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.10768534706173608,-6.387031261075687e-05,-0.015966481287585415,-1.5966481287585415,1590,18.299022580912997,201109.91796875,"AutoOrderedDict([('len', 1590), ('drawdown', 39.86646803800204), ('moneydown', 438140.45703125)])",39.86646803800204,1590,-0.08768427481823607,-102089.92,897910.08203125,1,,,,,,,,,,,
187,92,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.10840031781039315,-6.429437592550008e-05,-0.016071633382973363,-1.6071633382973363,1569,20.531423415935663,231817.365234375,"AutoOrderedDict([('len', 1569), ('drawdown', 32.75455953171956), ('moneydown', 369827.046875)])",32.75455953171956,1569,-0.10927790380811254,-102731.67,897268.33203125,1,,,,,,,,,,,
188,55,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,13,18,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.10848433937134419,-6.434421077778422e-05,-0.016083989854436303,-1.6083989854436302,1590,20.30766481279715,228627.9296875,"AutoOrderedDict([('len', 1590), ('drawdown', 39.25211164670179), ('moneydown', 441908.466796875)])",39.25211164670179,1590,-0.10404998872707936,-102807.05,897192.9453125,2,0.5,1.0,0.0,175217.88281250006,17.521788281250007,0.0,0.0,175217.88281250006,17.521788281250007,0.0,0.0
189,123,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.1090978379770065,-6.470808895433364e-05,-0.01617420816002523,-1.6174208160025232,1590,20.3565409550609,229178.1875,"AutoOrderedDict([('len', 1590), ('drawdown', 34.62976497454579), ('moneydown', 389869.123046875)])",34.62976497454579,1590,-0.15465804263362784,-103357.31,896642.6875,1,,,,,,,,,,,
190,64,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,9,10,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.1096617928323198,-6.504258175107936e-05,-0.016257133490434526,-1.6257133490434525,1590,22.15044662787233,254976.908203125,"AutoOrderedDict([('len', 1590), ('drawdown', 32.910735651886014), ('moneydown', 378840.109375)])",32.910735651886014,1590,-0.1833483513218347,-103862.84,896137.1640625,1,,,,,,,,,,,
191,40,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,13,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.11050595296708421,-6.554326984999064e-05,-0.016381247843408712,-1.6381247843408713,1590,20.97740547637569,237688.60546875,"AutoOrderedDict([('len', 1590), ('drawdown', 33.124448903095335), ('moneydown', 375323.0625)])",33.124448903095335,1590,-0.17760358903522597,-104619.0,895381.0,1,,,,,,,,,,,
192,129,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,13,9,10,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.11190646838711057,-6.637394329010118e-05,-0.016587126919451613,-1.6587126919451614,1590,19.46365137751902,216088.681640625,"AutoOrderedDict([('len', 1590), ('drawdown', 33.56790532990061), ('moneydown', 372676.4453125)])",33.56790532990061,1590,-0.15002284983012898,-105872.12,894127.8828125,1,,,,,,,,,,,
193,132,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,13,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.11342348542539245,-6.72737161479196e-05,-0.016810083390842764,-1.6810083390842765,1590,20.700306440289623,233048.37109375,"AutoOrderedDict([('len', 1590), ('drawdown', 39.05092597989889), ('moneydown', 439643.4765625)])",39.05092597989889,1590,-0.11012796645630085,-107227.5,892772.50390625,1,,,,,,,,,,,
194,30,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,10,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.1135610469883878,-6.735530663605445e-05,-0.016830298357220882,-1.683029835722088,1569,20.94048278765211,236435.99609375,"AutoOrderedDict([('len', 1569), ('drawdown', 31.727335445676918), ('moneydown', 358228.806640625)])",31.727335445676918,1569,-0.1691636554580165,-107350.3,892649.701171875,1,,,,,,,,,,,
195,182,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,18,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.11486923290382663,-6.8131217617928e-05,-0.017022518310740885,-1.7022518310740884,1590,18.88384989439455,207537.287109375,"AutoOrderedDict([('len', 1590), ('drawdown', 39.86646803800204), ('moneydown', 438140.45703125)])",39.86646803800204,1590,-0.07555769619141058,-108517.29,891482.712890625,1,,,,,,,,,,,
196,90,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.11550262410052975,-6.850689448429997e-05,-0.017115572944712623,-1.7115572944712623,425,20.359830919999485,227761.251953125,"AutoOrderedDict([('len', 1164), ('drawdown', 34.48095429469841), ('moneydown', 384737.361328125)])",34.48095429469841,1164,-0.13645189832272606,-109081.77,890918.234375,1,,,,,,,,,,,
197,166,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.1158863806102601,-6.873450807251488e-05,-0.017171948226406008,-1.7171948226406009,1590,20.895372960918404,235244.470703125,"AutoOrderedDict([('len', 1590), ('drawdown', 39.25211164670179), ('moneydown', 441908.466796875)])",39.25211164670179,1590,-0.12171095372745444,-109423.6,890576.404296875,1,,,,,,,,,,,
198,237,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,13,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.11684686121148975,-6.93041881444186e-05,-0.017313032283105233,-1.7313032283105232,1569,21.19983135483497,239364.263671875,"AutoOrderedDict([('len', 1569), ('drawdown', 33.75439160512543), ('moneydown', 381116.0078125)])",33.75439160512543,1569,-0.13411933664370665,-110278.57,889721.43359375,1,,,,,,,,,,,
199,232,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,13,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.11795225065602773,-6.995981652196187e-05,-0.017475376792083733,-1.7475376792083732,1590,21.05862415446418,237082.38671875,"AutoOrderedDict([('len', 1590), ('drawdown', 33.9431349092279), ('moneydown', 382138.8984375)])",33.9431349092279,1590,-0.13745112982811886,-111261.51,888738.48828125,1,,,,,,,,,,,
200,125,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.1180181116244176,-6.999887996703297e-05,-0.017485048705234277,-1.7485048705234276,1569,21.292072055874954,240405.740234375,"AutoOrderedDict([('len', 1569), ('drawdown', 34.3117633877426), ('moneydown', 387409.212890625)])",34.3117633877426,1569,-0.13040410713628184,-111320.04,888679.95703125,1,,,,,,,,,,,
201,102,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.11809525235969631,-7.004463366530031e-05,-0.017496376970468512,-1.7496376970468512,1590,22.52813252398273,258400.322265625,"AutoOrderedDict([('len', 1590), ('drawdown', 39.30405146436859), ('moneydown', 450822.080078125)])",39.30405146436859,1590,-0.13822140296251642,-111388.59,888611.40625,1,,,,,,,,,,,
202,153,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,13,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.11884761505945629,-7.049087488698476e-05,-0.01760685603000959,-1.760685603000959,1590,19.20591985501856,211076.900390625,"AutoOrderedDict([('len', 1590), ('drawdown', 34.40149128598661), ('moneydown', 378079.26953125)])",34.40149128598661,1590,-0.12158083499846688,-112056.9,887943.099609375,1,,,,,,,,,,,
203,70,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,9,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.11926044753696717,-7.073573400769109e-05,-0.017667472236042005,-1.7667472236042006,1590,22.618349799765443,259435.125,"AutoOrderedDict([('len', 1590), ('drawdown', 38.79816473855156), ('moneydown', 445019.5)])",38.79816473855156,1590,-0.14063833901915182,-112423.4,887576.603515625,1,,,,,,,,,,,
204,136,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,13,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.12017984002471085,-7.128104390552246e-05,-0.01780245322530299,-1.780245322530299,1590,21.234277409750018,239059.927734375,"AutoOrderedDict([('len', 1590), ('drawdown', 33.24899556623517), ('moneydown', 374324.1328125)])",33.24899556623517,1590,-0.15844077510704807,-113239.05,886760.947265625,1,,,,,,,,,,,
205,150,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,13,18,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,75,25,-0.12028992895136614,-7.134633982880554e-05,-0.017818614733244358,-1.7818614733244358,1590,19.32236628285882,212356.669921875,"AutoOrderedDict([('len', 1590), ('drawdown', 39.86646803800204), ('moneydown', 438140.45703125)])",39.86646803800204,1590,-0.08720076005605107,-113336.67,886663.330078125,1,,,,,,,,,,,
206,185,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.12383697101616116,-7.345016074505406e-05,-0.01833919282841456,-1.8339192828414559,1590,19.60802631975533,215496.130859375,"AutoOrderedDict([('len', 1590), ('drawdown', 34.957056734351966), ('moneydown', 384185.044921875)])",34.957056734351966,1590,-0.12997477932498191,-116476.13,883523.869140625,1,,,,,,,,,,,
207,168,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.12406791337964428,-7.358713723585069e-05,-0.01837307728563284,-1.837307728563284,1590,21.539929732660624,242501.025390625,"AutoOrderedDict([('len', 1590), ('drawdown', 33.9431349092279), ('moneydown', 382138.8984375)])",33.9431349092279,1590,-0.1506536073325677,-116680.15,883319.849609375,1,,,,,,,,,,,
208,191,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,18,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.12430350486643343,-7.372687121378021e-05,-0.0184076426690124,-1.8407642669012398,1569,19.85411674460753,218768.619140625,"AutoOrderedDict([('len', 1569), ('drawdown', 33.07528486991946), ('moneydown', 364450.078125)])",33.07528486991946,1569,-0.14276372286722905,-116888.23,883111.771484375,1,,,,,,,,,,,
209,267,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,16,9,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.12567550739337582,-7.454063309215647e-05,-0.01860891520603578,-1.8608915206035779,1590,19.755694099914013,217119.029296875,"AutoOrderedDict([('len', 1590), ('drawdown', 34.261439310704084), ('moneydown', 376540.0703125)])",34.261439310704084,1590,-0.14894054728191336,-118099.03,881900.970703125,2,0.5,1.0,0.0,164659.91406250003,16.46599140625,0.0,0.0,164659.91406250003,16.46599140625,0.0,0.0
210,120,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,18,20,10,False,0,0,0,0,,,False,1.5,0,M,True,14,75,20,-0.12588028623770797,-7.466209148144008e-05,-0.018638952687812037,-1.8638952687812036,1590,21.681999853551304,244100.48046875,"AutoOrderedDict([('len', 1590), ('drawdown', 34.42857930774289), ('moneydown', 387604.1328125)])",34.42857930774289,1590,-0.13965134821327552,-118279.61,881720.39453125,1,,,,,,,,,,,
211,175,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,16,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.12614593107061958,-7.481965069431766e-05,-0.018677916777762982,-1.8677916777762982,1569,21.929203132532514,247599.49609375,"AutoOrderedDict([('len', 1569), ('drawdown', 33.00815797486115), ('moneydown', 372690.390625)])",33.00815797486115,1569,-0.1690500169866553,-118513.8,881486.201171875,1,,,,,,,,,,,
212,99,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,5,10,9,10,10,False,0,0,0,0,,,False,1.5,0,M,True,14,80,25,-0.12729450527196381,-7.550089280662149e-05,-0.018846368836076956,-1.8846368836076957,1590,23.237547778385174,266537.3984375,"AutoOrderedDict([('len', 1590), ('drawdown', 36.846509639122466), ('moneydown', 422633.787109375)])",36.846509639122466,1590,-0.175000773063924,-119525.67,880474.330078125,1,,,,,,,,,,,
213,85,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,3,16,18,10,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.127632042346143,-7.570109273199466e-05,-0.018895867162163883,-1.8895867162163884,1590,21.11670863298324,235619.544921875,"AutoOrderedDict([('len', 1590), ('drawdown', 40.80197042217558), ('moneydown', 455267.052734375)])",40.80197042217558,1590,-0.09662803838225321,-119822.81,880177.1875,1,,,,,,,,,,,
214,269,1000000,1,1,False,0,0,0,0,close,,,False,1.5,0,M,True,8,16,9,20,14,False,0,0,0,0,,,False,1.5,0,M,True,14,80,20,-0.12768135004016598,-7.573033810211505e-05,-0.01890309770939974,-1.890309770939974,1569,20.850199172285258,231851.0546875,"AutoOrderedDict([('len', 1569), ('drawdown', 33.662911568741876), ('moneydown', 374326.474609375)])",33.662911568741876,1569,-0.1297491923999028,-119866.21,880133.7890625,1,,,,,,,,,,,
