,dt,open,high,low,close,volume,RSI_5,RSI_14,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,K_9_3,D_9_3,J_9_3,EMA_20,EMA_60,EMA_120
208,2018-10-29,169.2100067138672,169.86000061035156,160.08999633789062,163.22999572753906,111871900,27.897955030857478,32.86034202017362,-4.639957196761799,-1.1381706099637365,-3.501786586798062,26.12317784842757,32.81485766452643,12.73981821622985,173.59281353263145,177.4871821067307,175.92653794420852
209,2018-10-30,162.75,166.0399932861328,162.00999450683594,165.9199981689453,92584000,39.099930773269286,37.698181461929046,-4.649677277365214,-0.9183125524537212,-3.7313647249114927,29.12934202951449,31.58635245285578,24.215321182831907,172.8620692122804,177.1079301743443,175.76114059255127
210,2018-10-31,168.6199951171875,171.25,168.5399932861328,169.82000732421875,73828600,52.47971350410346,43.99859277105288,-4.0504947730112235,-0.25530403847978445,-3.795190734531439,39.715773903912044,34.29615960320787,50.5550025053204,172.572349032465,176.86898188417624,175.6629400426615
211,2018-11-01,170.07000732421875,172.24000549316406,168.77999877929688,172.05999755859375,52706800,58.95400918704792,47.295316616126314,-3.2508620669740367,0.4354629340459222,-3.686325001019959,52.79644014258853,40.46291978300142,77.46348086176276,172.52355365400106,176.71131026694403,175.6033872743298
212,2018-11-02,171.52999877929688,172.5500030517578,168.22000122070312,169.3800048828125,75966800,48.9750382341596,43.9608821004211,-2.971709453121605,0.5716924383186832,-3.543401891440288,57.253664014594676,46.059834526865835,79.64132299005236,172.22416805674501,176.47093959861184,175.50052144967665
213,2018-11-05,169.60000610351562,169.66000366210938,167.0800018310547,168.9600067138672,39573500,47.403213913777506,43.44395196170144,-2.769445557367817,0.6191650672579772,-3.388610624625794,60.44996219449331,50.85654374940833,79.63679908466327,171.9132955478995,176.22467950403004,175.39241376809304
214,2018-11-06,168.97000122070312,171.19000244140625,168.72000122070312,170.24000549316406,34410400,53.133354317367456,45.545531450818594,-2.402401638697512,0.7889671887426255,-3.1913688274401375,67.45354270994572,56.38887673625413,89.58287465732889,171.75393459030568,176.02846068400163,175.3072499949537
215,2018-11-07,172.27999877929688,175.5800018310547,171.8699951171875,175.5800018310547,51169600,70.11302923966372,53.336019036482185,-1.3931306288298515,1.4385905588882286,-2.83172118771808,78.30236180663049,63.69337175971291,107.52034190046565,172.11832194656748,176.01375711505256,175.31175828976532
216,2018-11-08,174.75999450683594,175.3000030517578,173.6300048828125,174.4600067138672,40296500,64.03109638526693,51.66646783833201,-0.7984306750424253,1.626632410140524,-2.4250630851829493,83.12476214264343,70.17050188735642,109.03328265321747,172.34133954345316,175.9628144789481,175.29767975132074
217,2018-11-09,172.8300018310547,173.25,170.16000366210938,171.52000427246094,50602700,49.84390253681066,47.46617450388722,-0.747866772245203,1.3417570503501972,-2.0896238225954002,78.77687319637855,73.03929232369713,90.25203494174139,172.263117136692,175.8171485705387,175.23523883431483
218,2018-11-12,170.32000732421875,170.63999938964844,166.17999267578125,166.3300018310547,62578400,33.476608055603684,41.112191724983695,-1.37852157020464,0.5688818019126083,-1.9474033721172483,53.04986230528029,66.37614898422486,26.39728894739116,171.6980585361551,175.5060945790802,175.08804483426096
219,2018-11-13,167.11000061035156,169.47999572753906,166.0,166.47000122070312,64128100,34.20510154092881,41.34030202096599,-1.7782064252685075,0.1353575574789927,-1.9135639827475002,37.001930231600824,56.584742733350176,-2.1636947718978803,171.20014831563586,175.20982922306783,174.94559783238395
220,2018-11-14,168.1199951171875,168.6999969482422,164.25,165.1999969482422,75270700,30.426799967223314,39.83291319973428,-2.1916567540152414,-0.2224742170141929,-1.9691825370010485,27.462883745786495,46.87745640416228,-11.36626157096508,170.62870532826503,174.8816380009424,174.7845135202494
221,2018-11-15,164.89999389648438,168.5399932861328,163.4600067138672,168.08999633789062,73254300,47.060479224448706,44.76825945157782,-2.060224606932536,-0.07283365594519009,-1.987390950987346,31.04233913448154,41.59908398093537,9.928849441573888,170.38692351965796,174.65896122510463,174.67386034368147
222,2018-11-16,166.4499969482422,168.30999755859375,165.77999877929688,167.5,65390700,44.354375785594016,43.975205436309125,-2.0031463532246505,-0.012604321789843498,-1.990542031434807,31.805989878804336,38.33471928022502,18.74853107596296,170.11197842254768,174.42424118493727,174.55528413965368
223,2018-11-19,166.6999969482422,166.89999389648438,161.5399932861328,162.05999755859375,67280500,26.675358897013982,37.397046982176946,-2.63666414385375,-0.5168976899351541,-2.119766453918596,22.4385705459359,33.03600303546198,1.2437055668837331,169.34512310217113,174.01885614800796,174.34875047715684
224,2018-11-20,158.3699951171875,161.3800048828125,157.1300048828125,159.16000366210938,102652800,21.077227126785928,34.4394729609661,-3.4121473530520063,-1.0339047193067286,-2.378242633745278,18.683132489928646,28.251712853617533,-0.4540282374491298,168.37511172692714,173.53168065666702,174.09769681079243
225,2018-11-21,161.35000610351562,161.97000122070312,159.22999572753906,160.3699951171875,42965800,28.863353786490382,36.689280985788464,-3.732648777514214,-1.0835249150151491,-2.649123862499065,19.155155356770674,25.21952702133525,7.02641202764152,167.61271966885673,173.10014998324147,173.87079265056758
226,2018-11-23,159.08999633789062,160.83999633789062,159.08999633789062,159.2100067138672,23503700,25.811814149215518,35.433893127955194,-4.036180609842404,-1.1096453978746714,-2.9265352119677326,17.90211116255345,22.780388401741316,8.145556684177713,166.81246129219107,172.64473544981934,173.62846561029153
227,2018-11-26,161.44000244140625,162.97000122070312,160.75999450683594,162.88999938964844,42012600,47.727277688232306,42.19171581386036,-3.6860287134598764,-0.6075948011937147,-3.0784339122661617,27.481296178071826,24.347357660518153,33.74917321317917,166.43889349194893,172.32490803801045,173.4509703008594
228,2018-11-27,162.0,163.85000610351562,161.17999267578125,163.44000244140625,36608100,50.461220168097896,43.149438507857184,-3.2917587150099052,-0.17065984219499475,-3.1210988728149105,36.50006863014942,28.39826131706191,52.70368325632444,166.15328482046866,172.0335996577939,173.28549975772796
229,2018-11-28,164.6199951171875,168.6999969482422,163.47000122070312,168.6999969482422,70141000,69.51903684799784,51.4359130756079,-2.2557754229858347,0.692258759863261,-2.9480341828490957,57.66671242009962,38.15441168474115,96.69131389081656,166.39582883263756,171.9243012083004,173.20970632286043
230,2018-11-29,167.99000549316406,169.25999450683594,166.82000732421875,168.14999389648438,44885700,66.19079221537596,50.60530606717433,-1.5499133864726389,1.1184966371011655,-2.6684100235738044,68.72751545279363,48.34544627409198,109.49165381019692,166.56289217205153,171.8005534275851,173.12607471250712
231,2018-11-30,168.3800048828125,169.47000122070312,167.5399932861328,169.3699951171875,36722800,70.15283981763747,52.43994796785507,-0.8593054551796229,1.4472836547153451,-2.306589109894968,78.88153614412556,58.52414289743651,119.59632263750366,166.83023530968353,171.72086299117862,173.06399075225391
232,2018-12-03,173.11000061035156,173.30999755859375,169.50999450683594,172.3300018310547,50771700,77.97920531848969,56.6472595791126,0.035050639579424114,1.8733117995795139,-1.8382611600000898,83.90207854364236,66.98345477950512,117.73932607191685,167.35402259743316,171.74083475642044,173.05185870396966
233,2018-12-04,171.42999267578125,171.91000366210938,165.52000427246094,165.72000122070312,70594700,45.02417611726111,46.71001740685465,-0.20126433598215954,1.3095974592143442,-1.5108617951965038,71.47621999877549,68.48104318592858,77.4665736244693,167.19840151393507,171.54343037820018,172.93067097697354
234,2018-12-06,162.3800048828125,166.91000366210938,161.77000427246094,166.88999938964844,71715500,49.72514541112744,48.4343299990344,-0.21065366346758196,1.0401665053831375,-1.2508201688507194,65.93492580831075,67.6323373933893,62.54010263815363,167.16902988305063,171.39085887037882,172.83082516561282
235,2018-12-07,166.16000366210938,167.1199951171875,160.86000061035156,161.3800048828125,80432200,33.07567610450132,41.60650576711115,-0.9365715845374041,0.25139886745065243,-1.1879704519880565,45.60339071207422,60.28935516628428,16.2314618036541,166.61769416874225,171.062634149475,172.64155540887234
236,2018-12-10,161.0800018310547,163.77999877929688,159.41000366210938,163.07000732421875,73960800,40.68948866057362,44.20456217159404,-1.2090067316841555,-0.016829023756879113,-1.1921777079272764,39.17925152801216,53.25265395352691,11.032446676982659,166.2798192311686,170.800580810942,172.48334800251445
237,2018-12-11,165.72999572753906,165.77000427246094,162.22999572753906,163.61000061035156,59058300,43.26736559226783,45.045899058493966,-1.3063050561001432,-0.0913018785382933,-1.21500317756185,36.191440568961106,47.56558282533831,13.443156056206703,166.0255507910908,170.5648240830538,172.33668110347045
238,2018-12-12,166.0,167.60000610351562,164.9600067138672,165.0500030517578,53780000,50.446754751685795,47.326870833589865,-1.1596206203287807,0.04430604578645547,-1.2039266661152361,37.65281137734974,44.26132567600879,24.43578278003166,165.9326414825829,170.384010278749,172.21624014393802
239,2018-12-13,166.1300048828125,166.82000732421875,164.02999877929688,165.10000610351562,46378500,50.71745643358349,47.40850149500213,-1.0259116161115571,0.14241204000294339,-1.1683236561145005,38.74697003069817,42.423207127571914,31.394495836950682,165.8533428750527,170.21076424021675,172.09861644079055
240,2018-12-14,163.2100067138672,163.80999755859375,160.6999969482422,161.0800018310547,56547400,32.742423607546556,41.79990520746914,-1.4385237576727832,-0.21616008124662622,-1.222363676426157,29.836106884362113,38.22750704650198,13.05330656008239,165.3987389661005,169.91139498089996,171.91649057947262
241,2018-12-17,160.38999938964844,161.6699981689453,156.1699981689453,157.42999267578125,74834100,23.350017074097657,37.465928486145444,-2.1805027618394206,-0.766511268330611,-1.4139914935088096,22.559086222581282,33.00470010519508,1.667858457353688,164.63981074797488,169.5021686758141,171.67704433313062
242,2018-12-18,158.64999389648438,159.9499969482422,157.0399932861328,158.4199981689453,63642100,30.143985536573293,39.30415314066044,-2.531083098777316,-0.893673284214805,-1.637409814562511,21.601066050043382,29.203488753477846,6.396220643174452,164.04744764521016,169.13881882312987,171.45791960314412
243,2018-12-19,158.17999267578125,160.72000122070312,153.33999633789062,154.52999877929688,81856500,21.001214898387587,34.956041029933445,-3.238643194267496,-1.280986703763988,-1.957656490503508,17.18238818123901,25.196455229398236,1.1542540849205594,163.1410239436946,168.6598411167747,171.1781192589483
244,2018-12-20,154.14999389648438,155.8699951171875,150.38999938964844,152.2899932861328,99002100,17.23789635460016,32.71188961594717,-3.9676532115090595,-1.607997376804441,-2.3596558347046184,15.134943186620825,21.842617881805765,1.7195937962509475,162.10759245249824,168.12312479445856,170.86591882964558
245,2018-12-21,153.0500030517578,154.08999633789062,146.72000122070312,147.57000732421875,141129400,11.710646736246746,28.55232645951634,-5.022756365941092,-2.1304804249891784,-2.8922759409519134,11.446931959568332,18.377389241059955,-2.413982603414915,160.72306053551924,167.44925209051627,170.48086244112613
246,2018-12-24,146.0800018310547,147.97999572753906,143.4600067138672,143.5,56163300,8.702838035969439,25.536895700265816,-6.20176448001385,-2.6475908312495493,-3.5541736487643005,7.686512064655601,14.813763515591837,-6.567990837216872,159.08276905594596,166.66403071049933,170.03489777267777
247,2018-12-26,145.0800018310547,152.5399932861328,144.08999633789062,152.4600067138672,98982100,46.509541393299784,40.4477866780927,-5.733551871375397,-1.743502578088877,-3.99004929328652,17.966806794312976,15.864777941832216,22.1708644992745,158.45202978527178,166.19832500569171,169.74440370558997
248,2018-12-27,150.3699951171875,153.17999267578125,147.0800018310547,153.0500030517578,85824300,48.27266448955792,41.28158770478022,-5.209188853799418,-0.9753116484103188,-4.233877205389099,27.68630797318104,19.805287952281827,43.448348014979466,157.93755104874666,165.76723248261192,169.46846319891506
249,2018-12-28,154.14999389648438,155.58999633789062,151.72000122070312,152.97000122070312,77856600,48.004470757772275,41.1973572451791,-4.743696276686222,-0.4078552570376983,-4.335841019648524,35.86555433493043,25.158710079831362,57.27924284512856,157.46445106512346,165.34765112976245,169.19576134803552
250,2018-12-31,154.47000122070312,154.97999572753906,152.7100067138672,154.25999450683594,53015300,53.24063751890475,43.20950844692854,-4.149334805261759,0.1492049715094126,-4.298539776771172,44.76782654806823,31.69508223591032,70.91331517238405,157.15926472623894,164.9841214044206,168.94888916884213
251,2019-01-02,150.99000549316406,155.75,150.8800048828125,154.8800048828125,58576700,55.90827075025364,44.19785857714171,-3.563838769929106,0.5877608054736534,-4.151599575402759,51.90006861310525,38.430077694975296,78.84005044936515,156.94219236019833,164.6528388955154,168.7163456269243
252,2019-01-03,152.60000610351562,153.25999450683594,149.49000549316406,149.82000732421875,74820200,35.34036926872949,38.33432929498303,-3.742299055268262,0.32744041610759833,-4.06973947137586,51.683060927509906,42.84773877248683,69.35370523755607,156.2638890234384,164.1665165489155,168.40400945663166
253,2019-01-04,152.33999633789062,157.0,151.74000549316406,156.22999572753906,74709300,59.142043782725786,47.78467094592672,-2.9511654453696394,0.8948592208049768,-3.8460246661746162,65.89307790472337,50.529518483232344,96.6201967477054,156.2606610904956,163.9063027514933,168.20278608920864
254,2019-01-07,156.6199951171875,158.86000061035156,156.11000061035156,158.08999633789062,52059300,63.95473864059531,50.170981222708484,-2.087916036094782,1.4064869040638674,-3.4944029401586496,75.59537536150707,58.884804109323916,109.01651786587335,156.43488349500942,163.71560418055552,168.0356325396001
255,2019-01-08,159.5399932861328,160.11000061035156,157.1999969482422,159.52000427246094,49388700,67.62014372702924,51.98771508378393,-1.2475787242680667,1.7974593727124661,-3.045038096980533,82.50262606176764,66.75741142680516,113.9930553316926,156.72870452143337,163.57804352783108,167.8948783533664
256,2019-01-09,160.13999938964844,161.52000427246094,159.47000122070312,160.82000732421875,46491700,70.97422485809233,53.64241920109364,-0.4574897449826665,2.070038681598293,-2.5275284265809597,86.7192095492763,73.41134413429553,113.33494037923785,157.11835240741294,163.4876161113192,167.77793833635573
257,2019-01-10,159.60000610351562,161.3699951171875,158.6999969482422,161.27999877929688,38943400,72.2458020616646,54.24333334667927,0.17080416366343343,2.1586660721955147,-1.9878619085320812,90.48112025502377,79.1012695078716,113.24082174932809,157.51469968092567,163.41523521518732,167.67053437673493
258,2019-01-11,160.3300018310547,160.86000061035156,159.7899932861328,160.69000244140625,30176600,67.5044635622954,53.28918699684183,0.5341275261414182,2.0175915477387996,-1.4834640215973816,91.35426882261686,83.1856026127867,107.69160124227719,157.8171094676381,163.32588332096498,167.555153683589
259,2019-01-14,159.3300018310547,159.9600067138672,158.58999633789062,159.27000427246094,30710200,56.37394808677613,50.96554893681982,0.5937679718473703,1.6617855947558016,-1.0680176229084313,88.00176461737472,84.79098994764938,94.42331395682541,157.95548040143075,163.1929036800304,167.41820906522327
260,2019-01-15,160.0,162.60000610351562,159.91000366210938,162.3800048828125,40874200,69.94217379145135,55.53825479162789,1.032326589931131,1.6802753702716497,-0.6479487803405188,91.44180389579186,87.00792793036355,100.3095558266485,158.37686368537186,163.16625126044949,167.33493296303465
261,2019-01-16,162.64999389648438,163.77999877929688,162.2899932861328,162.35000610351562,33812200,69.68087112553276,55.48450565891154,1.317624225841655,1.572458404945739,-0.25483417910408407,90.33552852967313,88.1171281301334,94.77232932875259,158.75525820138557,163.13948912415657,167.25253747775335
262,2019-01-17,161.8300018310547,164.36000061035156,161.57000732421875,163.6300048828125,39329000,74.71847454803199,57.37983637566177,1.6608118035478299,1.5325167861215312,0.12829501742629873,90.60754133275556,88.94726586434079,93.92809226958511,159.2195197900929,163.1555716080469,167.19266090593618
263,2019-01-18,164.77999877929688,166.02000427246094,163.82000732421875,165.25,57183200,79.9807082160475,59.71748489425064,2.0826445647172704,1.5634796378327773,0.5191649268844931,90.82829424813333,89.57427532560497,93.33633209319007,159.7938512386555,163.22424139138963,167.1605508083174
264,2019-01-22,164.05999755859375,164.13999938964844,160.75999450683594,161.94000244140625,56711700,52.22011849441168,53.28646753158358,1.9041903817950754,1.1080203639284658,0.7961700178666096,75.58136855669576,84.9099730693019,56.9241595314835,159.99824659129843,163.1821351963082,167.07426075266596
265,2019-01-23,162.77000427246094,163.50999450683594,160.32000732421875,162.14999389648438,38106100,53.500030385094156,53.62765717847868,1.767116799450406,0.7767574252670371,0.990359374183369,66.35883860191244,78.72626158017208,41.623992645393145,160.20317490607806,163.1482944979533,166.9928679120679
266,2019-01-24,162.67999267578125,163.44000244140625,162.05999755859375,163.1999969482422,32417800,60.16895301749348,55.38247576091115,1.7723759439940636,0.6256132558485556,1.146762688145508,64.92112652999492,74.1245498967797,46.51427979642537,160.48858652914132,163.14998966025783,166.9301758300212
267,2019-01-25,164.50999450683594,165.64999389648438,163.9499969482422,165.14999389648438,36515900,70.11773486850244,58.52169899130298,1.9963491617436944,0.6796691788785489,1.3166799828651454,72.71094641306576,73.65334873554171,70.82614176811384,160.9325300879359,163.21556356964228,166.900751335252
268,2019-01-28,163.02000427246094,163.1199951171875,161.75,163.11000061035156,33491200,52.85411661857122,54.22352521778003,1.8465058708271727,0.4238607103696217,1.422645160457551,65.93166546786016,71.07945431298118,55.63608777761809,161.13990823292787,163.2121024890098,166.83809429847682
269,2019-01-29,163.1999969482422,163.24000549316406,160.99000549316406,161.57000732421875,30784200,42.88960356619188,51.1683028220506,1.501031579660122,0.06270913536205658,1.4383224442980653,51.26438907942427,64.4744325684622,24.844302101348404,161.18087005114603,163.15826330327894,166.7510184807205
270,2019-01-30,163.39999389648438,166.27999877929688,162.88999938964844,165.67999267578125,41346500,64.9401318850441,57.97408962043214,1.766128004198464,0.26224444792031876,1.5038835562781452,64.15384907446717,64.36757140379719,63.72640441580714,161.6093579201589,163.24094295483638,166.73331557485375
271,2019-01-31,166.6999969482422,168.99000549316406,166.47000122070312,168.16000366210938,37258400,72.84757097705878,61.46419817540307,2.243548575224281,0.5917320151569088,1.6518165600673724,72.91147798218462,67.21554026325965,84.30335342003454,162.2332289432018,163.40222363376338,166.75689719613072
272,2019-02-01,167.3300018310547,168.60000610351562,166.99000549316406,167.4499969482422,32143700,67.40694250929945,59.92973077598975,2.4425612574574416,0.6325957579120551,1.8099654995453864,76.02015152613542,70.15041068421824,87.75963320996979,162.73006399130088,163.5349375129266,166.76835339038053
273,2019-02-04,167.47999572753906,169.52999877929688,167.3300018310547,169.52999877929688,26718800,74.40655524850281,62.85534912729023,2.8070641771051044,0.7976789420477743,2.00938523505733,84.01343435075695,74.77141857306448,102.49746590614191,163.3776768282529,163.73149689870925,166.8140004216023
274,2019-02-05,169.75999450683594,171.22999572753906,169.69000244140625,171.02999877929688,28156400,78.5576195625177,64.8485491835909,3.2050548439851525,0.9565356871422579,2.2485191568428946,88.69125721373926,79.41136478662274,107.25104206797229,164.106469395019,163.97079204233506,166.88368634486997
275,2019-02-06,171.07000732421875,171.3699951171875,169.75,170.52000427246094,27970000,73.4917548403965,63.5989704709547,3.3547448278717127,0.8849805368230541,2.4697642910486586,89.73125659339591,82.8513287222138,103.49111233576014,164.71728224048965,164.18552031217524,166.9437907734252
276,2019-02-07,169.02999877929688,169.4499969482422,166.9499969482422,168.22999572753906,42036200,53.96074074065,58.17798415810439,3.0921054150669818,0.4978728992146584,2.5942325158523234,83.07066904417191,82.9244421628665,83.36312280678274,165.0518263821134,164.31812606349862,166.96505035944364
277,2019-02-08,166.75999450683594,168.58999633789062,166.57000732421875,168.55999755859375,29020700,56.06401452013187,58.72398078713796,2.8872675774633763,0.2344280492888422,2.652839528174534,79.69001453457022,81.84629962010108,75.37744436350852,165.3859379227306,164.45720381743618,166.99141312306597
278,2019-02-11,169.1699981689453,169.5800018310547,167.97999572753906,168.39999389648438,21434100,54.55353796916098,58.32637905142917,2.663093522972474,0.008203195838351718,2.6548903271341224,74.78547070750642,79.49268998256953,65.3710321573802,165.6729908726119,164.58647562330663,167.01469544989934
279,2019-02-12,169.6300048828125,171.13999938964844,169.3300018310547,170.88999938964844,29722100,70.18134973733503,62.573257918484046,2.7777571649000095,0.09829347021270962,2.6794636946873,79.92503267963086,79.6368042149233,80.50148960904596,166.16984882661538,164.7931485336785,167.0787500604737
280,2019-02-13,171.64999389648438,172.16000366210938,170.82000732421875,171.00999450683594,26094100,70.78648872413211,62.77015885068564,2.818473095491555,0.11120752064340378,2.7072655748481513,79.75914576575524,79.67758473186728,79.92226783353112,166.63081508187446,164.99697954919188,167.14372930752103
281,2019-02-14,170.39999389648438,171.8300018310547,169.8300018310547,171.22000122070312,30326800,72.02832746970925,63.13569146168144,2.8178999261046727,0.08850748100521688,2.7293924450994558,80.90083148117056,80.0853336483017,82.53182714690828,167.0678804284296,165.20101304661847,167.21110570278026
282,2019-02-15,172.52000427246094,172.55999755859375,171.13999938964844,171.94000244140625,32521700,76.33882852460547,64.42530867918603,2.8551129984263923,0.10057644266154897,2.7545365557648434,83.81704776551918,81.32923835404085,88.79266658847581,167.53189204871308,165.4219635185787,167.28926928523688
283,2019-02-19,171.41000366210938,172.8000030517578,171.3800048828125,172.27999877929688,19487700,78.31164611229504,65.04712669849378,2.868392205075338,0.0910845194483958,2.7773076856269423,86.4291039192599,83.0291935424472,93.22892467288531,167.98409268972105,165.6468171336842,167.37176068183294
284,2019-02-20,172.39999389648438,173.0800018310547,171.32000732421875,172.25,32593000,77.59806892341292,64.93927087532731,2.815894992190664,0.030869845250977246,2.7850251469396867,86.70285099269582,84.2537460258634,91.60106092636065,168.3903695764143,165.86331493257978,167.4523927366787
285,2019-02-21,171.7899932861328,172.25999450683594,170.7100067138672,171.6199951171875,25207400,62.61938242527196,62.59202023887216,2.6391610693333973,-0.11669126208503178,2.755852331418429,83.65951486646829,84.05566897273171,82.86720665394145,168.69795296124983,166.05205854518985,167.5212787264392
286,2019-02-22,171.99000549316406,173.00999450683594,171.89999389648438,172.88999938964844,27735400,74.85158596182751,65.31381017399991,2.627649542094133,-0.10256223145943677,2.73021177355357,87.86449870824863,85.3252788845707,92.94293835560453,169.09719547824017,166.27625332697536,167.61001791095504
287,2019-02-25,174.2100067138672,174.66000366210938,173.39999389648438,173.52000427246094,32608800,79.09371471410176,66.61161440739853,2.6491541631610858,-0.06484608831398742,2.714000251475073,84.78021616187137,85.14359131033758,84.05346586493894,169.51841536340407,166.51375335797488,167.7077036359386
288,2019-02-26,173.10000610351562,174.25,172.80999755859375,173.6999969482422,21939700,80.28157766951747,66.9916047871337,2.6344765867320064,-0.06361893179445355,2.69809551852646,83.22817481924312,84.50511914663943,80.6742861644505,169.91666122862674,166.74936790191808,167.8067498063899
289,2019-02-27,172.89999389648438,173.8000030517578,171.75999450683594,173.58999633789062,25162000,76.9419140419111,66.49354484637652,2.556432228569662,-0.11333063196543858,2.6697628605351005,81.43433242898642,83.48152357408843,77.33995013878243,170.26650266760424,166.97365080145815,167.90234065815022
290,2019-02-28,173.0500030517578,173.80999755859375,172.6999969482422,173.19000244140625,25085500,64.70687079657908,64.61240917555898,2.397079802480789,-0.21814644644344927,2.6152262489242384,75.21780510943053,80.7269507525358,64.19951382322,170.54493121749016,167.17746560932528,167.9897400264685
291,2019-03-01,174.44000244140625,174.64999389648438,173.17999267578125,174.38999938964844,31431200,77.89094223143732,67.57600276470896,2.393555872137,-0.17733630142979084,2.570892173566791,81.20001791206283,80.88463980571147,81.83077412476555,170.91112818626715,167.41394212671293,168.09552943743017
292,2019-03-04,175.5399932861328,175.7899932861328,172.47000122070312,174.4199981689453,38063500,78.14604947562864,67.64894251223284,2.3466487737786395,-0.17939471983052124,2.5260434936091607,78.47718557363743,80.08215506168679,75.2672465975387,171.24530627985553,167.64364888219595,168.20006611067836
293,2019-03-05,174.5500030517578,175.08999633789062,173.69000244140625,174.5500030517578,22319900,79.43168361167781,67.98506003831626,2.2831464408889417,-0.1943176421761752,2.477464083065117,77.51501668167823,79.2264422683506,74.09216550833352,171.560039305751,167.87008672382092,168.30502374606812
294,2019-03-06,174.72000122070312,174.75,173.27999877929688,173.55999755859375,27194600,50.918277633496025,62.64720245261787,2.0621209096244115,-0.3322745387525643,2.394395448376976,66.56504500851422,75.0059765150718,49.68318199539905,171.75051152030744,168.05664117742003,168.39188281734954
295,2019-03-07,173.1199951171875,173.17999267578125,170.7899932861328,171.42999267578125,39407400,25.907305161709488,53.004591081640406,1.5844836118029093,-0.6479294692592532,2.2324130810621625,48.64335926999906,66.21843743338088,13.493202943235417,171.71998591606686,168.16724286589087,168.44209950922445
296,2019-03-08,169.50999450683594,171.25999450683594,169.33999633789062,171.1699981689453,39303200,24.101021669241373,51.95341531410005,1.180609807156685,-0.8414426191243818,2.022052426281067,41.88628445857058,58.10771977511078,9.443413825490182,171.66760613062672,168.26569385943364,168.48718874326943
297,2019-03-11,171.8800048828125,174.85000610351562,171.85000610351562,174.72999572753906,30518400,65.3954916565705,62.82480994706797,1.3386661942492992,-0.5467089856254141,1.8853751798747134,55.77949682187898,57.33164545736685,52.675199550903244,171.9592622827136,168.47763818297807,168.5903756355714
298,2019-03-12,175.19000244140625,176.13999938964844,174.77000427246094,175.69000244140625,33953500,70.75830929136261,65.11697621288012,1.5494409618074485,-0.268747374453812,1.8181883362612605,68.31379814454145,60.992363019758386,82.95666839410757,172.3145708692558,168.71410914227081,168.70772483897366
299,2019-03-13,176.60000610351562,177.92999267578125,176.35000610351562,177.00999450683594,42426100,76.90884635514078,68.03537272476626,1.8405040795452408,0.017852594627184137,1.8226514849180566,75.30582832778781,65.76351812243486,94.39044873849369,172.76175407283486,168.98610538373194,168.84495243678958
300,2019-03-14,177.1300048828125,177.33999633789062,176.66000366210938,176.7100067138672,23751500,72.5724909845237,66.67022687819313,1.9697320469590238,0.11766444963277367,1.8520675973262501,78.8030843022597,70.11004018237647,96.18917254202617,173.13777813388558,169.23934805029376,168.97495333393138
301,2019-03-15,177.39999389648438,178.8800048828125,177.27999877929688,178.35000610351562,38192000,80.20102887836616,70.19156875334495,2.236666245852689,0.30767891882115106,1.9289873270315379,84.01687694021886,74.74565243499059,102.5593259506754,173.63418079765987,169.5380581503994,169.12991288384188
302,2019-03-18,177.9499969482422,178.99000549316406,177.58999633789062,178.4499969482422,32935100,80.61200297520406,70.39692780612184,2.393352532845597,0.37149216465124724,2.02186036819435,87.47927190626531,78.99019225874883,104.45743120129828,174.0928299548582,169.83025286508274,169.28396386011298
303,2019-03-19,179.17999267578125,180.0,178.2899932861328,179.0500030517578,36893300,83.22396362880451,71.65868236772063,2.5345789406184736,0.41017485793929875,2.124404082679175,88.6822518715854,82.22087879636102,101.60499802203415,174.56494167837243,170.13253975644915,169.44538599551205
304,2019-03-20,179.05999755859375,180.8600006103516,178.24000549316406,179.75999450683594,50105000,86.01145588490888,73.11873954996209,2.676463582829399,0.441647600120179,2.23481598270922,89.2719477304989,84.57123510774032,98.67337297601605,175.05970861441656,170.44819401056017,169.61587539239346
305,2019-03-21,179.22000122070312,182.8300018310547,179.1999969482422,182.57000732421875,42428500,92.3225646953683,77.95856369017112,3.0917076678302067,0.685513348096789,2.4061943197334177,92.0586676187442,87.06704594474161,102.04191096674936,175.77497515820727,170.84563051264735,169.82999327556414
306,2019-03-22,181.77999877929688,182.2700042724609,178.3699951171875,178.55999755859375,70794500,51.15430638365987,61.06278008664061,2.7962889169339746,0.3120756777604452,2.4842132391735294,77.04653289610776,83.72687492853032,63.68584883126266,176.0402153868155,171.09856057972755,169.9742908670192
307,2019-03-25,177.91000366210938,178.83999633789062,176.92999267578125,178.22000122070312,46336500,48.84585277404272,59.8778460589318,2.4862703029018007,0.0016456509826170418,2.4846246519191837,60.98367805282146,76.14580930329403,30.65941555187632,176.24781403766195,171.3320504368087,170.11058360013794
308,2019-03-26,179.60000610351562,180.69000244140625,178.13999938964844,179.0500030517578,33248100,55.03747521417074,61.82536626226489,2.325827678817518,-0.12703757848133268,2.4528652572988507,53.5677253951413,68.61978133390978,23.46361351760433,176.51468918186154,171.58509806352833,170.25834259933828
309,2019-03-27,179.32000732421875,179.72000122070312,176.60000610351562,177.89999389648438,37096700,45.499385408257034,57.64991576174846,2.014385678190365,-0.35078366328678845,2.3651693414771535,42.667347612200906,59.968970093340154,8.064102649922418,176.64662296420659,171.79214382854326,170.3846508852415
